id,order_id,name,amount_paid
16702,409,chicken-parm,10.25
16703,4626,grilled-cheese,9.25
16704,842,banana-smoothie,8.75
16705,4580,chicken-parm,10.25
16706,1498,tikka-masala,11.25
16707,3924,grilled-cheese,9.25
16708,2201,soda,3.75
16709,967,blt,9.25
16710,3638,orange-juice,5.25
16711,4657,grilled-cheese,9.25
16712,2599,chicken-parm,10.25
16713,4594,orange-juice,5.25
16714,2878,blt,9.25
16715,2739,tikka-masala,11.25
16716,3664,soda,3.75
16717,4536,grilled-cheese,9.25
16718,881,orange-juice,5.25
16719,332,soda,3.75
16720,4875,blt,9.25
16721,2666,tikka-masala,11.25
16722,4181,chicken-parm,10.25
16723,3770,soda,3.75
16724,1325,chicken-parm,10.25
16725,2491,grilled-cheese,9.25
16726,4206,soda,3.75
16727,4587,soda,3.75
16728,1723,chicken-parm,10.25
16729,4185,tikka-masala,11.25
16730,4787,grilled-cheese,9.25
16731,936,grilled-cheese,9.25
16732,4835,chicken-parm,10.25
16733,3814,grilled-cheese,9.25
16734,4707,tikka-masala,11.25
16735,4705,blt,9.25
16736,3173,chicken-parm,10.25
16737,3576,chicken-parm,10.25
16738,2087,chicken-parm,10.25
16739,2480,grilled-cheese,9.25
16740,2162,soda,3.75
16741,2177,tikka-masala,11.25
16742,471,blt,9.25
16743,2547,cake,6.75
16744,1735,orange-juice,5.25
16745,3498,soda,3.75
16746,56,soda,3.75
16747,1787,chicken-parm,10.25
16748,287,tikka-masala,11.25
16749,4333,soda,3.75
16750,4837,soda,3.75
16751,4579,cake,6.75
16752,79,tikka-masala,11.25
16753,1600,chicken-parm,10.25
16754,2172,chicken-parm,10.25
16755,2220,tikka-masala,11.25
16756,3058,blt,9.25
16757,564,tikka-masala,11.25
16758,1431,chicken-parm,10.25
16759,4720,grilled-cheese,9.25
16760,463,soda,3.75
16761,1717,blt,9.25
16762,2410,cake,6.75
16763,326,blt,9.25
16764,4311,chicken-parm,10.25
16765,1662,blt,9.25
16766,642,grilled-cheese,9.25
16767,3431,chicken-parm,10.25
16768,3718,cake,6.75
16769,2572,tikka-masala,11.25
16770,3440,chicken-parm,10.25
16771,140,tikka-masala,11.25
16772,2991,chicken-parm,10.25
16773,3962,chicken-parm,10.25
16774,432,orange-juice,5.25
16775,3593,grilled-cheese,9.25
16776,2191,grilled-cheese,9.25
16777,29,tikka-masala,11.25
16778,4645,orange-juice,5.25
16779,4588,tikka-masala,11.25
16780,1107,tikka-masala,11.25
16781,2752,blt,9.25
16782,4561,tikka-masala,11.25
16783,223,blt,9.25
16784,2894,tikka-masala,11.25
16785,2379,tikka-masala,11.25
16786,4257,chicken-parm,10.25
16787,2091,soda,3.75
16788,4813,chicken-parm,10.25
16789,3374,chicken-parm,10.25
16790,2306,grilled-cheese,9.25
16791,453,orange-juice,5.25
16792,1713,chicken-parm,10.25
16793,3113,soda,3.75
16794,475,blt,9.25
16795,2325,blt,9.25
16796,1602,grilled-cheese,9.25
16797,1316,soda,3.75
16798,2006,grilled-cheese,9.25
16799,4336,soda,3.75
16800,3790,grilled-cheese,9.25
16801,4761,chicken-parm,10.25
16802,4926,chicken-parm,10.25
16803,3598,grilled-cheese,9.25
16804,2942,soda,3.75
16805,662,orange-juice,5.25
16806,1506,soda,3.75
16807,1708,grilled-cheese,9.25
16808,3112,cake,6.75
16809,2196,tikka-masala,11.25
16810,2253,cake,6.75
16811,4659,tikka-masala,11.25
16812,4044,tikka-masala,11.25
16813,2312,grilled-cheese,9.25
16814,2210,soda,3.75
16815,3985,soda,3.75
16816,2793,tikka-masala,11.25
16817,3297,tikka-masala,11.25
16818,4047,chicken-parm,10.25
16819,1012,blt,9.25
16820,372,blt,9.25
16821,3490,soda,3.75
16822,3147,grilled-cheese,9.25
16823,2916,cake,6.75
16824,4130,chicken-parm,10.25
16825,4931,soda,3.75
16826,4976,tikka-masala,11.25
16827,4030,soda,3.75
16828,2653,tikka-masala,11.25
16829,1739,chicken-parm,10.25
16830,4239,cake,6.75
16831,3612,tikka-masala,11.25
16832,1424,tikka-masala,11.25
16833,1109,grilled-cheese,9.25
16834,4683,grilled-cheese,9.25
16835,395,tikka-masala,11.25
16836,4899,tikka-masala,11.25
16837,2441,kale-smoothie,8.75
16838,1095,tikka-masala,11.25
16839,1857,tikka-masala,11.25
16840,1767,grilled-cheese,9.25
16841,334,chicken-parm,10.25
16842,327,blt,9.25
16843,3959,tikka-masala,11.25
16844,4718,chicken-parm,10.25
16845,1958,soda,3.75
16846,1127,cake,6.75
16847,2248,chicken-parm,10.25
16848,479,orange-juice,5.25
16849,1881,chicken-parm,10.25
16850,1293,soda,3.75
16851,4994,orange-juice,5.25
16852,569,tikka-masala,11.25
16853,1062,blt,9.25
16854,4689,grilled-cheese,9.25
16855,4299,chicken-parm,10.25
16856,4737,blt,9.25
16857,3883,tikka-masala,11.25
16858,2717,tikka-masala,11.25
16859,3729,orange-juice,5.25
16860,2590,cake,6.75
16861,1023,banana-smoothie,8.75
16862,3048,tikka-masala,11.25
16863,820,chicken-parm,10.25
16864,3655,tikka-masala,11.25
16865,4613,tikka-masala,11.25
16866,1022,grilled-cheese,9.25
16867,2899,soda,3.75
16868,3410,tikka-masala,11.25
16869,1189,cake,6.75
16870,3935,grilled-cheese,9.25
16871,1418,soda,3.75
16872,56,grilled-cheese,9.25
16873,4547,chicken-parm,10.25
16874,1188,tikka-masala,11.25
16875,2947,kale-smoothie,8.75
16876,1976,tikka-masala,11.25
16877,319,soda,3.75
16878,1054,grilled-cheese,9.25
16879,3988,tikka-masala,11.25
16880,650,blt,9.25
16881,4818,grilled-cheese,9.25
16882,52,chicken-parm,10.25
16883,572,blt,9.25
16884,3974,tikka-masala,11.25
16885,3293,chicken-parm,10.25
16886,4658,grilled-cheese,9.25
16887,595,tikka-masala,11.25
16888,1586,soda,3.75
16889,1544,grilled-cheese,9.25
16890,56,chicken-parm,10.25
16891,566,tikka-masala,11.25
16892,4003,chicken-parm,10.25
16893,1265,grilled-cheese,9.25
16894,2392,tikka-masala,11.25
16895,2284,orange-juice,5.25
16896,3668,tikka-masala,11.25
16897,2760,tikka-masala,11.25
16898,860,chicken-parm,10.25
16899,2760,tikka-masala,11.25
16900,2860,tikka-masala,11.25
16901,3434,orange-juice,5.25
16902,2516,orange-juice,5.25
16903,2014,soda,3.75
16904,3140,banana-smoothie,8.75
16905,925,soda,3.75
16906,576,grilled-cheese,9.25
16907,4967,blt,9.25
16908,4920,chicken-parm,10.25
16909,4483,chicken-parm,10.25
16910,4404,orange-juice,5.25
16911,4057,tikka-masala,11.25
16912,2576,tikka-masala,11.25
16913,13,grilled-cheese,9.25
16914,83,tikka-masala,11.25
16915,101,soda,3.75
16916,3536,soda,3.75
16917,1081,grilled-cheese,9.25
16918,791,tikka-masala,11.25
16919,78,tikka-masala,11.25
16920,1573,tikka-masala,11.25
16921,49,orange-juice,5.25
16922,1280,tikka-masala,11.25
16923,750,grilled-cheese,9.25
16924,949,blt,9.25
16925,3550,tikka-masala,11.25
16926,2097,soda,3.75
16927,656,blt,9.25
16928,4792,soda,3.75
16929,1828,soda,3.75
16930,3920,tikka-masala,11.25
16931,884,soda,3.75
16932,1529,grilled-cheese,9.25
16933,3844,soda,3.75
16934,4845,blt,9.25
16935,1017,chicken-parm,10.25
16936,756,grilled-cheese,9.25
16937,1634,tikka-masala,11.25
16938,416,orange-juice,5.25
16939,3117,grilled-cheese,9.25
16940,1308,tikka-masala,11.25
16941,2447,grilled-cheese,9.25
16942,812,grilled-cheese,9.25
16943,602,tikka-masala,11.25
16944,3265,tikka-masala,11.25
16945,3543,chicken-parm,10.25
16946,2123,tikka-masala,11.25
16947,282,orange-juice,5.25
16948,2267,tikka-masala,11.25
16949,4411,chicken-parm,10.25
16950,3821,soda,3.75
16951,2930,chicken-parm,10.25
16952,1915,tikka-masala,11.25
16953,4205,blt,9.25
16954,4924,blt,9.25
16955,3970,grilled-cheese,9.25
16956,2636,tikka-masala,11.25
16957,1064,grilled-cheese,9.25
16958,3507,cake,6.75
16959,3534,chicken-parm,10.25
16960,3025,tikka-masala,11.25
16961,2168,cake,6.75
16962,3098,soda,3.75
16963,2577,blt,9.25
16964,4140,chicken-parm,10.25
16965,314,orange-juice,5.25
16966,4715,grilled-cheese,9.25
16967,4835,chicken-parm,10.25
16968,3754,soda,3.75
16969,2902,tikka-masala,11.25
16970,3982,grilled-cheese,9.25
16971,1766,blt,9.25
16972,4595,grilled-cheese,9.25
16973,3231,orange-juice,5.25
16974,715,grilled-cheese,9.25
16975,1873,chicken-parm,10.25
16976,3608,soda,3.75
16977,2653,chicken-parm,10.25
16978,3778,soda,3.75
16979,3299,soda,3.75
16980,2432,orange-juice,5.25
16981,4343,soda,3.75
16982,906,orange-juice,5.25
16983,1979,chicken-parm,10.25
16984,138,blt,9.25
16985,1365,grilled-cheese,9.25
16986,1461,tikka-masala,11.25
16987,1067,blt,9.25
16988,1011,soda,3.75
16989,565,tikka-masala,11.25
16990,4462,tikka-masala,11.25
16991,805,tikka-masala,11.25
16992,240,tikka-masala,11.25
16993,4676,chicken-parm,10.25
16994,4180,tikka-masala,11.25
16995,1287,soda,3.75
16996,1887,grilled-cheese,9.25
16997,1522,grilled-cheese,9.25
16998,3005,blt,9.25
16999,2735,grilled-cheese,9.25
17000,4047,orange-juice,5.25
17001,4243,soda,3.75
17002,897,blt,9.25
17003,1148,soda,3.75
17004,3827,chicken-parm,10.25
17005,4368,blt,9.25
17006,2453,grilled-cheese,9.25
17007,353,blt,9.25
17008,1352,chicken-parm,10.25
17009,4857,orange-juice,5.25
17010,3738,chicken-parm,10.25
17011,348,tikka-masala,11.25
17012,1216,grilled-cheese,9.25
17013,2553,soda,3.75
17014,2531,tikka-masala,11.25
17015,770,chicken-parm,10.25
17016,2598,grilled-cheese,9.25
17017,3582,chicken-parm,10.25
17018,413,grilled-cheese,9.25
17019,4058,soda,3.75
17020,2700,blt,9.25
17021,1536,soda,3.75
17022,901,grilled-cheese,9.25
17023,178,tikka-masala,11.25
17024,4995,chicken-parm,10.25
17025,991,chicken-parm,10.25
17026,4361,soda,3.75
17027,860,chicken-parm,10.25
17028,1109,tikka-masala,11.25
17029,3113,soda,3.75
17030,4317,grilled-cheese,9.25
17031,4328,tikka-masala,11.25
17032,34,tikka-masala,11.25
17033,2424,tikka-masala,11.25
17034,500,chicken-parm,10.25
17035,990,tikka-masala,11.25
17036,2543,chicken-parm,10.25
17037,3706,grilled-cheese,9.25
17038,3041,chicken-parm,10.25
17039,1889,blt,9.25
17040,31,tikka-masala,11.25
17041,3290,soda,3.75
17042,3668,soda,3.75
17043,3646,soda,3.75
17044,2640,grilled-cheese,9.25
17045,781,soda,3.75
17046,4581,chicken-parm,10.25
17047,3923,tikka-masala,11.25
17048,3027,blt,9.25
17049,4467,chicken-parm,10.25
17050,3753,tikka-masala,11.25
17051,4027,blt,9.25
17052,3447,soda,3.75
17053,3477,grilled-cheese,9.25
17054,4359,grilled-cheese,9.25
17055,4941,soda,3.75
17056,2014,tikka-masala,11.25
17057,4266,blt,9.25
17058,2678,grilled-cheese,9.25
17059,596,grilled-cheese,9.25
17060,2946,chicken-parm,10.25
17061,1544,cake,6.75
17062,1604,tikka-masala,11.25
17063,1996,soda,3.75
17064,3246,soda,3.75
17065,2629,chicken-parm,10.25
17066,1703,soda,3.75
17067,3385,blt,9.25
17068,2748,chicken-parm,10.25
17069,2257,soda,3.75
17070,2764,soda,3.75
17071,4321,chicken-parm,10.25
17072,3958,grilled-cheese,9.25
17073,3533,chicken-parm,10.25
17074,2439,grilled-cheese,9.25
17075,1229,tikka-masala,11.25
17076,4070,blt,9.25
17077,4566,tikka-masala,11.25
17078,424,chicken-parm,10.25
17079,72,blt,9.25
17080,2088,cake,6.75
17081,1748,blt,9.25
17082,509,tikka-masala,11.25
17083,1647,grilled-cheese,9.25
17084,3449,chicken-parm,10.25
17085,3052,soda,3.75
17086,4909,cake,6.75
17087,4365,tikka-masala,11.25
17088,3196,chicken-parm,10.25
17089,4532,tikka-masala,11.25
17090,1717,tikka-masala,11.25
17091,3041,tikka-masala,11.25
17092,2645,blt,9.25
17093,4036,chicken-parm,10.25
17094,241,soda,3.75
17095,3274,blt,9.25
17096,1276,blt,9.25
17097,389,grilled-cheese,9.25
17098,1393,tikka-masala,11.25
17099,4317,grilled-cheese,9.25
17100,1131,tikka-masala,11.25
17101,3698,blt,9.25
17102,2076,grilled-cheese,9.25
17103,4616,cake,6.75
17104,2900,blt,9.25
17105,4793,chicken-parm,10.25
17106,4994,tikka-masala,11.25
17107,4785,grilled-cheese,9.25
17108,4697,blt,9.25
17109,1175,grilled-cheese,9.25
17110,815,grilled-cheese,9.25
17111,3470,blt,9.25
17112,3487,tikka-masala,11.25
17113,2244,tikka-masala,11.25
17114,560,tikka-masala,11.25
17115,485,soda,3.75
17116,4164,tikka-masala,11.25
17117,469,blt,9.25
17118,3407,grilled-cheese,9.25
17119,3203,soda,3.75
17120,3429,tikka-masala,11.25
17121,1259,grilled-cheese,9.25
17122,3702,soda,3.75
17123,4995,tikka-masala,11.25
17124,3117,grilled-cheese,9.25
17125,270,chicken-parm,10.25
17126,1407,blt,9.25
17127,1004,tikka-masala,11.25
17128,734,chicken-parm,10.25
17129,1656,grilled-cheese,9.25
17130,3722,tikka-masala,11.25
17131,1082,grilled-cheese,9.25
17132,1169,grilled-cheese,9.25
17133,1435,grilled-cheese,9.25
17134,3452,chicken-parm,10.25
17135,4241,grilled-cheese,9.25
17136,4106,chicken-parm,10.25
17137,853,blt,9.25
17138,4155,soda,3.75
17139,3273,kale-smoothie,8.75
17140,2703,grilled-cheese,9.25
17141,1662,soda,3.75
17142,574,tikka-masala,11.25
17143,4514,soda,3.75
17144,4020,grilled-cheese,9.25
17145,2945,chicken-parm,10.25
17146,609,cake,6.75
17147,1359,chicken-parm,10.25
17148,3047,blt,9.25
17149,3546,chicken-parm,10.25
17150,1062,tikka-masala,11.25
17151,4430,soda,3.75
17152,179,blt,9.25
17153,613,tikka-masala,11.25
17154,4709,soda,3.75
17155,4803,blt,9.25
17156,3424,soda,3.75
17157,1156,grilled-cheese,9.25
17158,2338,soda,3.75
17159,1210,blt,9.25
17160,4061,grilled-cheese,9.25
17161,1702,tikka-masala,11.25
17162,3444,blt,9.25
17163,1047,tikka-masala,11.25
17164,2175,tikka-masala,11.25
17165,3220,soda,3.75
17166,2848,tikka-masala,11.25
17167,4730,grilled-cheese,9.25
17168,2758,blt,9.25
17169,2258,soda,3.75
17170,3781,grilled-cheese,9.25
17171,1438,tikka-masala,11.25
17172,3469,blt,9.25
17173,683,chicken-parm,10.25
17174,2339,grilled-cheese,9.25
17175,1362,tikka-masala,11.25
17176,2495,chicken-parm,10.25
17177,2068,tikka-masala,11.25
17178,2019,chicken-parm,10.25
17179,2052,soda,3.75
17180,1891,tikka-masala,11.25
17181,2711,tikka-masala,11.25
17182,2901,chicken-parm,10.25
17183,82,soda,3.75
17184,1940,blt,9.25
17185,263,blt,9.25
17186,2767,chicken-parm,10.25
17187,2468,tikka-masala,11.25
17188,4927,blt,9.25
17189,1577,tikka-masala,11.25
17190,1648,orange-juice,5.25
17191,4819,cake,6.75
17192,432,blt,9.25
17193,3214,tikka-masala,11.25
17194,1309,blt,9.25
17195,1538,chicken-parm,10.25
17196,3515,grilled-cheese,9.25
17197,3599,chicken-parm,10.25
17198,4491,chicken-parm,10.25
17199,801,tikka-masala,11.25
17200,515,tikka-masala,11.25
17201,51,grilled-cheese,9.25
17202,3030,blt,9.25
17203,1864,soda,3.75
17204,2844,chicken-parm,10.25
17205,2247,grilled-cheese,9.25
17206,3358,soda,3.75
17207,1636,grilled-cheese,9.25
17208,309,cake,6.75
17209,1902,tikka-masala,11.25
17210,2362,blt,9.25
17211,1798,blt,9.25
17212,1984,grilled-cheese,9.25
17213,4179,grilled-cheese,9.25
17214,1314,tikka-masala,11.25
17215,1275,chicken-parm,10.25
17216,2096,cake,6.75
17217,846,grilled-cheese,9.25
17218,1,blt,9.25
17219,591,grilled-cheese,9.25
17220,4664,grilled-cheese,9.25
17221,2870,soda,3.75
17222,1732,tikka-masala,11.25
17223,3387,tikka-masala,11.25
17224,2508,chicken-parm,10.25
17225,385,soda,3.75
17226,2614,blt,9.25
17227,2715,soda,3.75
17228,4238,soda,3.75
17229,1743,chicken-parm,10.25
17230,29,tikka-masala,11.25
17231,4250,soda,3.75
17232,1300,tikka-masala,11.25
17233,1703,grilled-cheese,9.25
17234,2419,tikka-masala,11.25
17235,4160,tikka-masala,11.25
17236,982,chicken-parm,10.25
17237,2568,tikka-masala,11.25
17238,5,tikka-masala,11.25
17239,1725,tikka-masala,11.25
17240,2246,tikka-masala,11.25
17241,2906,blt,9.25
17242,3279,blt,9.25
17243,3936,chicken-parm,10.25
17244,3187,orange-juice,5.25
17245,48,grilled-cheese,9.25
17246,2304,grilled-cheese,9.25
17247,3785,tikka-masala,11.25
17248,3236,blt,9.25
17249,3798,soda,3.75
17250,865,blt,9.25
17251,4872,chicken-parm,10.25
17252,4081,blt,9.25
17253,2959,soda,3.75
17254,2897,blt,9.25
17255,1480,grilled-cheese,9.25
17256,4636,grilled-cheese,9.25
17257,4548,soda,3.75
17258,4532,chicken-parm,10.25
17259,4242,tikka-masala,11.25
17260,958,grilled-cheese,9.25
17261,2988,grilled-cheese,9.25
17262,3704,chicken-parm,10.25
17263,3900,grilled-cheese,9.25
17264,4601,tikka-masala,11.25
17265,3063,grilled-cheese,9.25
17266,104,chicken-parm,10.25
17267,230,grilled-cheese,9.25
17268,1820,tikka-masala,11.25
17269,3256,soda,3.75
17270,4986,blt,9.25
17271,651,tikka-masala,11.25
17272,4084,soda,3.75
17273,542,blt,9.25
17274,2102,tikka-masala,11.25
17275,1955,grilled-cheese,9.25
17276,2051,tikka-masala,11.25
17277,275,soda,3.75
17278,1711,grilled-cheese,9.25
17279,1403,grilled-cheese,9.25
17280,4078,blt,9.25
17281,2282,blt,9.25
17282,675,soda,3.75
17283,2869,grilled-cheese,9.25
17284,3099,soda,3.75
17285,4358,chicken-parm,10.25
17286,1467,grilled-cheese,9.25
17287,3860,tikka-masala,11.25
17288,924,tikka-masala,11.25
17289,392,cake,6.75
17290,259,tikka-masala,11.25
17291,1882,tikka-masala,11.25
17292,4614,tikka-masala,11.25
17293,480,tikka-masala,11.25
17294,3308,tikka-masala,11.25
17295,3934,soda,3.75
17296,1610,blt,9.25
17297,2895,tikka-masala,11.25
17298,1661,chicken-parm,10.25
17299,3235,grilled-cheese,9.25
17300,4532,blt,9.25
17301,2947,orange-juice,5.25
17302,4293,chicken-parm,10.25
17303,350,tikka-masala,11.25
17304,1361,grilled-cheese,9.25
17305,3697,blt,9.25
17306,3114,tikka-masala,11.25
17307,4168,blt,9.25
17308,911,grilled-cheese,9.25
17309,1542,orange-juice,5.25
17310,282,blt,9.25
17311,136,cake,6.75
17312,2926,chicken-parm,10.25
17313,3233,blt,9.25
17314,2206,soda,3.75
17315,3484,grilled-cheese,9.25
17316,2281,blt,9.25
17317,2847,grilled-cheese,9.25
17318,1483,tikka-masala,11.25
17319,4246,blt,9.25
17320,2529,tikka-masala,11.25
17321,3738,grilled-cheese,9.25
17322,4410,tikka-masala,11.25
17323,4938,cake,6.75
17324,4194,tikka-masala,11.25
17325,2355,soda,3.75
17326,3113,soda,3.75
17327,2373,chicken-parm,10.25
17328,4595,grilled-cheese,9.25
17329,4842,chicken-parm,10.25
17330,694,chicken-parm,10.25
17331,655,soda,3.75
17332,1505,soda,3.75
17333,603,chicken-parm,10.25
17334,4688,tikka-masala,11.25
17335,2141,tikka-masala,11.25
17336,4097,tikka-masala,11.25
17337,622,cake,6.75
17338,3795,chicken-parm,10.25
17339,2512,grilled-cheese,9.25
17340,1027,grilled-cheese,9.25
17341,1698,soda,3.75
17342,967,grilled-cheese,9.25
17343,33,orange-juice,5.25
17344,905,grilled-cheese,9.25
17345,3186,soda,3.75
17346,1401,tikka-masala,11.25
17347,276,tikka-masala,11.25
17348,372,tikka-masala,11.25
17349,2819,tikka-masala,11.25
17350,2154,tikka-masala,11.25
17351,4857,grilled-cheese,9.25
17352,3894,soda,3.75
17353,3270,blt,9.25
17354,2230,grilled-cheese,9.25
17355,888,chicken-parm,10.25
17356,2578,grilled-cheese,9.25
17357,4927,cake,6.75
17358,3787,chicken-parm,10.25
17359,1532,soda,3.75
17360,1905,chicken-parm,10.25
17361,4851,chicken-parm,10.25
17362,885,soda,3.75
17363,1808,grilled-cheese,9.25
17364,4235,tikka-masala,11.25
17365,4918,grilled-cheese,9.25
17366,816,soda,3.75
17367,3800,grilled-cheese,9.25
17368,321,tikka-masala,11.25
17369,3853,grilled-cheese,9.25
17370,4,grilled-cheese,9.25
17371,3451,blt,9.25
17372,1321,tikka-masala,11.25
17373,3083,tikka-masala,11.25
17374,2311,grilled-cheese,9.25
17375,4550,grilled-cheese,9.25
17376,710,soda,3.75
17377,2721,grilled-cheese,9.25
17378,1118,tikka-masala,11.25
17379,4107,grilled-cheese,9.25
17380,1765,chicken-parm,10.25
17381,147,tikka-masala,11.25
17382,1323,soda,3.75
17383,1181,chicken-parm,10.25
17384,2267,tikka-masala,11.25
17385,1706,chicken-parm,10.25
17386,4910,cake,6.75
17387,673,chicken-parm,10.25
17388,2027,soda,3.75
17389,4244,grilled-cheese,9.25
17390,3664,grilled-cheese,9.25
17391,811,grilled-cheese,9.25
17392,2004,grilled-cheese,9.25
17393,292,grilled-cheese,9.25
17394,995,soda,3.75
17395,3054,blt,9.25
17396,656,cake,6.75
17397,1687,tikka-masala,11.25
17398,1790,tikka-masala,11.25
17399,2415,blt,9.25
17400,4722,grilled-cheese,9.25
17401,4127,grilled-cheese,9.25
17402,1601,tikka-masala,11.25
17403,965,tikka-masala,11.25
17404,4095,tikka-masala,11.25
17405,1466,grilled-cheese,9.25
17406,3243,tikka-masala,11.25
17407,4235,grilled-cheese,9.25
17408,4196,blt,9.25
17409,3081,tikka-masala,11.25
17410,2248,orange-juice,5.25
17411,38,blt,9.25
17412,2595,soda,3.75
17413,843,chicken-parm,10.25
17414,2640,tikka-masala,11.25
17415,2564,orange-juice,5.25
17416,3085,tikka-masala,11.25
17417,4094,tikka-masala,11.25
17418,2168,blt,9.25
17419,107,blt,9.25
17420,3915,blt,9.25
17421,1981,blt,9.25
17422,3343,grilled-cheese,9.25
17423,1664,soda,3.75
17424,1802,blt,9.25
17425,288,soda,3.75
17426,3660,chicken-parm,10.25
17427,3425,chicken-parm,10.25
17428,1757,grilled-cheese,9.25
17429,4098,chicken-parm,10.25
17430,2302,tikka-masala,11.25
17431,136,soda,3.75
17432,992,blt,9.25
17433,4365,grilled-cheese,9.25
17434,2949,cake,6.75
17435,3645,blt,9.25
17436,4896,tikka-masala,11.25
17437,2680,blt,9.25
17438,572,grilled-cheese,9.25
17439,365,tikka-masala,11.25
17440,4044,grilled-cheese,9.25
17441,1278,blt,9.25
17442,1141,tikka-masala,11.25
17443,686,kale-smoothie,8.75
17444,1889,grilled-cheese,9.25
17445,1338,tikka-masala,11.25
17446,2926,soda,3.75
17447,4739,tikka-masala,11.25
17448,4309,grilled-cheese,9.25
17449,1360,grilled-cheese,9.25
17450,3885,grilled-cheese,9.25
17451,1665,orange-juice,5.25
17452,2868,grilled-cheese,9.25
17453,1202,tikka-masala,11.25
17454,3048,grilled-cheese,9.25
17455,1930,chicken-parm,10.25
17456,695,tikka-masala,11.25
17457,3254,tikka-masala,11.25
17458,4087,grilled-cheese,9.25
17459,3738,tikka-masala,11.25
17460,4972,tikka-masala,11.25
17461,4072,grilled-cheese,9.25
17462,3237,soda,3.75
17463,3118,chicken-parm,10.25
17464,1703,blt,9.25
17465,3311,blt,9.25
17466,3075,chicken-parm,10.25
17467,3145,tikka-masala,11.25
17468,4453,tikka-masala,11.25
17469,400,tikka-masala,11.25
17470,1455,blt,9.25
17471,3978,grilled-cheese,9.25
17472,2043,grilled-cheese,9.25
17473,3836,grilled-cheese,9.25
17474,3899,chicken-parm,10.25
17475,3669,soda,3.75
17476,485,grilled-cheese,9.25
17477,978,grilled-cheese,9.25
17478,2437,tikka-masala,11.25
17479,763,grilled-cheese,9.25
17480,4902,chicken-parm,10.25
17481,4086,cake,6.75
17482,3878,blt,9.25
17483,2120,tikka-masala,11.25
17484,1388,orange-juice,5.25
17485,3774,cake,6.75
17486,2601,tikka-masala,11.25
17487,3498,chicken-parm,10.25
17488,798,chicken-parm,10.25
17489,1575,chicken-parm,10.25
17490,3147,kale-smoothie,8.75
17491,1028,soda,3.75
17492,2016,cake,6.75
17493,3971,grilled-cheese,9.25
17494,784,chicken-parm,10.25
17495,2660,tikka-masala,11.25
17496,4950,grilled-cheese,9.25
17497,4425,orange-juice,5.25
17498,1507,orange-juice,5.25
17499,3721,soda,3.75
17500,2706,soda,3.75
17501,2447,blt,9.25
17502,2950,grilled-cheese,9.25
17503,3478,tikka-masala,11.25
17504,935,soda,3.75
17505,1168,grilled-cheese,9.25
17506,1965,blt,9.25
17507,604,blt,9.25
17508,4825,chicken-parm,10.25
17509,4699,orange-juice,5.25
17510,734,chicken-parm,10.25
17511,1280,tikka-masala,11.25
17512,2147,blt,9.25
17513,4306,soda,3.75
17514,2294,tikka-masala,11.25
17515,372,tikka-masala,11.25
17516,3193,tikka-masala,11.25
17517,2392,tikka-masala,11.25
17518,4495,tikka-masala,11.25
17519,4054,grilled-cheese,9.25
17520,3055,blt,9.25
17521,297,chicken-parm,10.25
17522,1209,tikka-masala,11.25
17523,1078,soda,3.75
17524,1536,tikka-masala,11.25
17525,2437,chicken-parm,10.25
17526,1938,tikka-masala,11.25
17527,3280,chicken-parm,10.25
17528,2683,chicken-parm,10.25
17529,50,tikka-masala,11.25
17530,2374,blt,9.25
17531,1237,grilled-cheese,9.25
17532,1008,blt,9.25
17533,204,blt,9.25
17534,2484,tikka-masala,11.25
17535,4379,tikka-masala,11.25
17536,151,tikka-masala,11.25
17537,3508,orange-juice,5.25
17538,2722,soda,3.75
17539,3022,grilled-cheese,9.25
17540,1411,tikka-masala,11.25
17541,1490,blt,9.25
17542,1316,tikka-masala,11.25
17543,4600,tikka-masala,11.25
17544,663,soda,3.75
17545,4408,soda,3.75
17546,2671,tikka-masala,11.25
17547,889,chicken-parm,10.25
17548,2067,tikka-masala,11.25
17549,4568,tikka-masala,11.25
17550,1471,tikka-masala,11.25
17551,2218,tikka-masala,11.25
17552,4595,chicken-parm,10.25
17553,1882,blt,9.25
17554,60,chicken-parm,10.25
17555,995,grilled-cheese,9.25
17556,3633,grilled-cheese,9.25
17557,4750,soda,3.75
17558,2777,blt,9.25
17559,3622,grilled-cheese,9.25
17560,1261,tikka-masala,11.25
17561,3877,soda,3.75
17562,584,grilled-cheese,9.25
17563,3623,cake,6.75
17564,218,chicken-parm,10.25
17565,618,soda,3.75
17566,1790,tikka-masala,11.25
17567,2601,grilled-cheese,9.25
17568,1005,tikka-masala,11.25
17569,3705,grilled-cheese,9.25
17570,665,chicken-parm,10.25
17571,2217,tikka-masala,11.25
17572,2563,tikka-masala,11.25
17573,1374,grilled-cheese,9.25
17574,3161,cake,6.75
17575,417,chicken-parm,10.25
17576,1427,grilled-cheese,9.25
17577,3166,tikka-masala,11.25
17578,3627,orange-juice,5.25
17579,2427,chicken-parm,10.25
17580,3178,grilled-cheese,9.25
17581,3067,chicken-parm,10.25
17582,905,tikka-masala,11.25
17583,245,blt,9.25
17584,2194,blt,9.25
17585,1920,soda,3.75
17586,1511,soda,3.75
17587,1782,tikka-masala,11.25
17588,4993,soda,3.75
17589,2498,grilled-cheese,9.25
17590,4951,soda,3.75
17591,3461,soda,3.75
17592,1779,soda,3.75
17593,3614,chicken-parm,10.25
17594,337,chicken-parm,10.25
